id,device,timestamp,sensor_type,value,lat,lon,is_deleted
33929,30,2025-07-03 17:44:34,CH4,0.0,0.0,0.0,0
33922,30,2025-07-03 17:44:32,CO2 ,350.0,0.0,0.0,0
33921,30,2025-07-03 17:44:32,CH4,0.0,0.0,0.0,0
33914,30,2025-07-03 17:44:31,CO2 ,350.0,0.0,0.0,0
33913,30,2025-07-03 17:44:31,CH4,0.0,0.0,0.0,0
33906,30,2025-07-03 17:44:30,CO2 ,350.0,0.0,0.0,0
33905,30,2025-07-03 17:44:30,CH4,0.0,0.0,0.0,0
33898,30,2025-07-03 17:44:29,CO2 ,350.0,0.0,0.0,0
33897,30,2025-07-03 17:44:29,CH4,0.0,0.0,0.0,0
33888,30,2025-07-03 17:44:27,CO2 ,351.0,0.0,0.0,0
33887,30,2025-07-03 17:44:27,CH4,0.0,0.0,0.0,0
33878,30,2025-07-03 17:44:26,CO2 ,350.0,0.0,0.0,0
33877,30,2025-07-03 17:44:26,CH4,0.0,0.0,0.0,0
33858,30,2025-07-03 17:44:22,CO2 ,351.0,0.0,0.0,0
33857,30,2025-07-03 17:44:22,CH4,0.0,0.0,0.0,0
33852,30,2025-07-03 17:44:21,CO2 ,350.0,0.0,0.0,0
33851,30,2025-07-03 17:44:21,CH4,0.0,0.0,0.0,0
33846,30,2025-07-03 17:44:19,CO2 ,351.0,0.0,0.0,0
33845,30,2025-07-03 17:44:19,CH4,0.0,0.0,0.0,0
33840,30,2025-07-03 17:44:18,CO2 ,-2.0,0.0,0.0,0
33839,30,2025-07-03 17:44:18,CH4,0.0,0.0,0.0,0
33834,30,2025-07-03 17:44:17,CO2 ,350.0,0.0,0.0,0
33833,30,2025-07-03 17:44:17,CH4,0.0,0.0,0.0,0
33828,30,2025-07-03 17:44:15,CO2 ,350.0,0.0,0.0,0
33827,30,2025-07-03 17:44:15,CH4,0.0,0.0,0.0,0
33822,30,2025-07-03 17:44:14,CO2 ,350.0,0.0,0.0,0
33821,30,2025-07-03 17:44:14,CH4,0.0,0.0,0.0,0
33816,30,2025-07-03 17:44:13,CO2 ,350.0,0.0,0.0,0
33815,30,2025-07-03 17:44:13,CH4,0.0,0.0,0.0,0
33810,30,2025-07-03 17:44:12,CO2 ,351.0,0.0,0.0,0
33809,30,2025-07-03 17:44:12,CH4,0.0,0.0,0.0,0
33804,30,2025-07-03 17:44:10,CO2 ,351.0,0.0,0.0,0
33803,30,2025-07-03 17:44:10,CH4,0.0,0.0,0.0,0
33798,30,2025-07-03 17:44:09,CO2 ,350.0,0.0,0.0,0
33797,30,2025-07-03 17:44:09,CH4,0.0,0.0,0.0,0
33790,30,2025-07-03 17:44:08,CO2 ,350.0,0.0,0.0,0
33789,30,2025-07-03 17:44:08,CH4,0.0,0.0,0.0,0
33770,30,2025-07-03 17:44:04,CO2 ,350.0,0.0,0.0,0
33769,30,2025-07-03 17:44:04,CH4,0.0,0.0,0.0,0
33762,30,2025-07-03 17:44:02,CO2 ,351.0,0.0,0.0,0
33761,30,2025-07-03 17:44:02,CH4,0.0,0.0,0.0,0
33754,30,2025-07-03 17:44:01,CO2 ,351.0,0.0,0.0,0
33753,30,2025-07-03 17:44:01,CH4,0.0,0.0,0.0,0
33744,30,2025-07-03 17:44:00,CO2 ,-2.0,0.0,0.0,0
33743,30,2025-07-03 17:44:00,CH4,0.0,0.0,0.0,0
33734,30,2025-07-03 17:43:59,CO2 ,351.0,0.0,0.0,0
33733,30,2025-07-03 17:43:59,CH4,0.0,0.0,0.0,0
33726,30,2025-07-03 17:43:57,CO2 ,353.0,0.0,0.0,0
33725,30,2025-07-03 17:43:57,CH4,0.0,0.0,0.0,0
33718,30,2025-07-03 17:43:56,CO2 ,350.0,0.0,0.0,0
33717,30,2025-07-03 17:43:56,CH4,0.0,0.0,0.0,0
33710,30,2025-07-03 17:43:55,CO2 ,350.0,0.0,0.0,0
33709,30,2025-07-03 17:43:55,CH4,0.0,0.0,0.0,0
33702,30,2025-07-03 17:43:53,CO2 ,350.0,0.0,0.0,0
33701,30,2025-07-03 17:43:53,CH4,0.0,0.0,0.0,0
33696,30,2025-07-03 17:43:52,CO2 ,350.0,0.0,0.0,0
33695,30,2025-07-03 17:43:52,CH4,0.0,0.0,0.0,0
33690,30,2025-07-03 17:43:51,CO2 ,350.0,0.0,0.0,0
33689,30,2025-07-03 17:43:51,CH4,0.0,0.0,0.0,0
33682,30,2025-07-03 17:43:50,CO2 ,350.0,0.0,0.0,0
33681,30,2025-07-03 17:43:50,CH4,0.0,0.0,0.0,0
33674,30,2025-07-03 17:43:48,CO2 ,350.0,0.0,0.0,0
33673,30,2025-07-03 17:43:48,CH4,0.0,0.0,0.0,0
33666,30,2025-07-03 17:43:47,CO2 ,350.0,0.0,0.0,0
33665,30,2025-07-03 17:43:47,CH4,0.0,0.0,0.0,0
33658,30,2025-07-03 17:43:46,CO2 ,350.0,0.0,0.0,0
33657,30,2025-07-03 17:43:46,CH4,0.0,0.0,0.0,0
33650,30,2025-07-03 17:43:45,CO2 ,-2.0,0.0,0.0,0
33649,30,2025-07-03 17:43:45,CH4,0.0,0.0,0.0,0
33642,30,2025-07-03 17:43:43,CO2 ,350.0,0.0,0.0,0
33641,30,2025-07-03 17:43:43,CH4,0.0,0.0,0.0,0
33634,30,2025-07-03 17:43:42,CO2 ,350.0,0.0,0.0,0
33633,30,2025-07-03 17:43:42,CH4,0.0,0.0,0.0,0
33624,30,2025-07-03 17:43:41,CO2 ,350.0,0.0,0.0,0
33623,30,2025-07-03 17:43:41,CH4,0.0,0.0,0.0,0
33606,30,2025-07-03 17:43:37,CO2 ,350.0,0.0,0.0,0
33605,30,2025-07-03 17:43:37,CH4,0.0,0.0,0.0,0
33600,30,2025-07-03 17:43:36,CO2 ,350.0,0.0,0.0,0
33599,30,2025-07-03 17:43:36,CH4,0.0,0.0,0.0,0
33592,30,2025-07-03 17:43:34,CO2 ,350.0,0.0,0.0,0
33591,30,2025-07-03 17:43:34,CH4,0.0,0.0,0.0,0
33586,30,2025-07-03 17:43:33,CO2 ,350.0,0.0,0.0,0
33585,30,2025-07-03 17:43:33,CH4,0.0,0.0,0.0,0
33580,30,2025-07-03 17:43:32,CO2 ,350.0,0.0,0.0,0
33579,30,2025-07-03 17:43:32,CH4,0.0,0.0,0.0,0
33574,30,2025-07-03 17:43:31,CO2 ,350.0,0.0,0.0,0
33573,30,2025-07-03 17:43:31,CH4,0.0,0.0,0.0,0
33568,30,2025-07-03 17:43:29,CO2 ,350.0,0.0,0.0,0
33567,30,2025-07-03 17:43:29,CH4,0.0,0.0,0.0,0
33562,30,2025-07-03 17:43:28,CO2 ,350.0,0.0,0.0,0
33561,30,2025-07-03 17:43:28,CH4,0.0,0.0,0.0,0
33554,30,2025-07-03 17:43:27,CO2 ,-2.0,0.0,0.0,0
33553,30,2025-07-03 17:43:27,CH4,0.0,0.0,0.0,0
33546,30,2025-07-03 17:43:26,CO2 ,350.0,0.0,0.0,0
33545,30,2025-07-03 17:43:26,CH4,0.0,0.0,0.0,0
33540,30,2025-07-03 17:43:24,CO2 ,350.0,0.0,0.0,0
33539,30,2025-07-03 17:43:24,CH4,0.0,0.0,0.0,0
33532,30,2025-07-03 17:43:23,CO2 ,350.0,0.0,0.0,0
33531,30,2025-07-03 17:43:23,CH4,0.0,0.0,0.0,0
33524,30,2025-07-03 17:43:22,CO2 ,350.0,0.0,0.0,0
33523,30,2025-07-03 17:43:22,CH4,0.0,0.0,0.0,0
33516,30,2025-07-03 17:43:20,CO2 ,350.0,0.0,0.0,0
33515,30,2025-07-03 17:43:20,CH4,0.0,0.0,0.0,0
33510,30,2025-07-03 17:43:19,CO2 ,350.0,0.0,0.0,0
33509,30,2025-07-03 17:43:19,CH4,0.0,0.0,0.0,0
33504,30,2025-07-03 17:43:18,CO2 ,350.0,0.0,0.0,0
33503,30,2025-07-03 17:43:18,CH4,0.0,0.0,0.0,0
33498,30,2025-07-03 17:43:17,CO2 ,350.0,0.0,0.0,0
33497,30,2025-07-03 17:43:17,CH4,0.0,0.0,0.0,0
33492,30,2025-07-03 17:43:15,CO2 ,350.0,0.0,0.0,0
33491,30,2025-07-03 17:43:15,CH4,0.0,0.0,0.0,0
33484,30,2025-07-03 17:43:14,CO2 ,350.0,0.0,0.0,0
33483,30,2025-07-03 17:43:14,CH4,0.0,0.0,0.0,0
33476,30,2025-07-03 17:43:13,CO2 ,350.0,0.0,0.0,0
33475,30,2025-07-03 17:43:13,CH4,0.0,0.0,0.0,0
33468,30,2025-07-03 17:43:12,CO2 ,-2.0,0.0,0.0,0
33467,30,2025-07-03 17:43:11,CH4,0.0,0.0,0.0,0
33462,30,2025-07-03 17:43:10,CO2 ,355.0,0.0,0.0,0
33461,30,2025-07-03 17:43:10,CH4,0.0,0.0,0.0,0
33456,30,2025-07-03 17:43:09,CO2 ,355.0,0.0,0.0,0
33455,30,2025-07-03 17:43:09,CH4,0.0,0.0,0.0,0
33450,30,2025-07-03 17:43:08,CO2 ,353.0,0.0,0.0,0
33449,30,2025-07-03 17:43:08,CH4,0.0,0.0,0.0,0
33444,30,2025-07-03 17:43:06,CO2 ,351.0,0.0,0.0,0
33443,30,2025-07-03 17:43:06,CH4,0.0,0.0,0.0,0
33436,30,2025-07-03 17:43:05,CO2 ,353.0,0.0,0.0,0
33435,30,2025-07-03 17:43:05,CH4,0.0,0.0,0.0,0
33430,30,2025-07-03 17:43:04,CO2 ,351.0,0.0,0.0,0
33429,30,2025-07-03 17:43:04,CH4,0.0,0.0,0.0,0
33424,30,2025-07-03 17:43:03,CO2 ,352.0,0.0,0.0,0
33423,30,2025-07-03 17:43:03,CH4,0.0,0.0,0.0,0
33416,30,2025-07-03 17:43:01,CO2 ,353.0,0.0,0.0,0
33415,30,2025-07-03 17:43:01,CH4,0.0,0.0,0.0,0
33408,30,2025-07-03 17:43:00,CO2 ,353.0,0.0,0.0,0
33407,30,2025-07-03 17:43:00,CH4,0.0,0.0,0.0,0
33400,30,2025-07-03 17:42:59,CO2 ,351.0,0.0,0.0,0
33399,30,2025-07-03 17:42:59,CH4,0.0,0.0,0.0,0
33380,30,2025-07-03 17:42:55,CO2 ,352.0,0.0,0.0,0
33379,30,2025-07-03 17:42:55,CH4,0.0,0.0,0.0,0
33372,30,2025-07-03 17:42:53,CO2 ,352.0,0.0,0.0,0
33371,30,2025-07-03 17:42:53,CH4,0.0,0.0,0.0,0
33364,30,2025-07-03 17:42:52,CO2 ,350.0,0.0,0.0,0
33363,30,2025-07-03 17:42:52,CH4,0.0,0.0,0.0,0
33356,30,2025-07-03 17:42:51,CO2 ,350.0,0.0,0.0,0
33355,30,2025-07-03 17:42:51,CH4,0.0,0.0,0.0,0
33348,30,2025-07-03 17:42:49,CO2 ,-2.0,0.0,0.0,0
33347,30,2025-07-03 17:42:49,CH4,0.0,0.0,0.0,0
33340,30,2025-07-03 17:42:48,CO2 ,350.0,0.0,0.0,0
33339,30,2025-07-03 17:42:48,CH4,0.0,0.0,0.0,0
33332,30,2025-07-03 17:42:47,CO2 ,356.0,0.0,0.0,0
33331,30,2025-07-03 17:42:47,CH4,0.0,0.0,0.0,0
33326,30,2025-07-03 17:42:45,CO2 ,354.0,0.0,0.0,0
33325,30,2025-07-03 17:42:45,CH4,0.0,0.0,0.0,0
33322,30,2025-07-03 17:42:44,CO2 ,353.0,0.0,0.0,0
33321,30,2025-07-03 17:42:44,CH4,0.0,0.0,0.0,0
33316,30,2025-07-03 17:42:43,CO2 ,354.0,0.0,0.0,0
33315,30,2025-07-03 17:42:43,CH4,0.0,0.0,0.0,0
33308,30,2025-07-03 17:42:41,CO2 ,356.0,0.0,0.0,0
33307,30,2025-07-03 17:42:41,CH4,0.0,0.0,0.0,0
33300,30,2025-07-03 17:42:40,CO2 ,355.0,0.0,0.0,0
33299,30,2025-07-03 17:42:40,CH4,0.0,0.0,0.0,0
33290,30,2025-07-03 17:42:39,CO2 ,354.0,0.0,0.0,0
33289,30,2025-07-03 17:42:39,CH4,0.0,0.0,0.0,0
33282,30,2025-07-03 17:42:37,CO2 ,354.0,0.0,0.0,0
33281,30,2025-07-03 17:42:37,CH4,0.0,0.0,0.0,0
33274,30,2025-07-03 17:42:36,CO2 ,354.0,0.0,0.0,0
33273,30,2025-07-03 17:42:36,CH4,0.0,0.0,0.0,0
33266,30,2025-07-03 17:42:35,CO2 ,352.0,0.0,0.0,0
33265,30,2025-07-03 17:42:35,CH4,0.0,0.0,0.0,0
33258,30,2025-07-03 17:42:33,CO2 ,355.0,0.0,0.0,0
33257,30,2025-07-03 17:42:33,CH4,0.0,0.0,0.0,0
33250,30,2025-07-03 17:42:32,CO2 ,-2.0,0.0,0.0,0
33249,30,2025-07-03 17:42:32,CH4,0.0,0.0,0.0,0
33242,30,2025-07-03 17:42:31,CO2 ,355.0,0.0,0.0,0
33241,30,2025-07-03 17:42:31,CH4,0.0,0.0,0.0,0
33236,30,2025-07-03 17:42:29,CO2 ,355.0,0.0,0.0,0
33235,30,2025-07-03 17:42:29,CH4,0.0,0.0,0.0,0
33230,30,2025-07-03 17:42:28,CO2 ,354.0,0.0,0.0,0
33229,30,2025-07-03 17:42:28,CH4,0.0,0.0,0.0,0
33222,30,2025-07-03 17:42:27,CO2 ,351.0,0.0,0.0,0
33221,30,2025-07-03 17:42:27,CH4,0.0,0.0,0.0,0
33214,30,2025-07-03 17:42:25,CO2 ,358.0,0.0,0.0,0
33213,30,2025-07-03 17:42:25,CH4,0.0,0.0,0.0,0
33206,30,2025-07-03 17:42:24,CO2 ,359.0,0.0,0.0,0
33205,30,2025-07-03 17:42:24,CH4,0.0,0.0,0.0,0
33198,30,2025-07-03 17:42:23,CO2 ,357.0,0.0,0.0,0
33197,30,2025-07-03 17:42:23,CH4,0.0,0.0,0.0,0
33192,30,2025-07-03 17:42:22,CO2 ,357.0,0.0,0.0,0
33191,30,2025-07-03 17:42:22,CH4,0.0,0.0,0.0,0
33186,30,2025-07-03 17:42:20,CO2 ,361.0,0.0,0.0,0
33185,30,2025-07-03 17:42:20,CH4,0.0,0.0,0.0,0
33182,30,2025-07-03 17:42:19,CO2 ,360.0,0.0,0.0,0
33181,30,2025-07-03 17:42:19,CH4,0.0,0.0,0.0,0
33174,30,2025-07-03 17:42:17,CO2 ,360.0,0.0,0.0,0
33173,30,2025-07-03 17:42:17,CH4,0.0,0.0,0.0,0
33166,30,2025-07-03 17:42:16,CO2 ,-2.0,0.0,0.0,0
33165,30,2025-07-03 17:42:16,CH4,0.0,0.0,0.0,0
33160,30,2025-07-03 17:42:15,CO2 ,357.0,0.0,0.0,0
33159,30,2025-07-03 17:42:15,CH4,0.0,0.0,0.0,0
33154,30,2025-07-03 17:42:13,CO2 ,358.0,0.0,0.0,0
33153,30,2025-07-03 17:42:13,CH4,0.0,0.0,0.0,0
33146,30,2025-07-03 17:42:12,CO2 ,354.0,0.0,0.0,0
33145,30,2025-07-03 17:42:12,CH4,0.0,0.0,0.0,0
33140,30,2025-07-03 17:42:11,CO2 ,356.0,0.0,0.0,0
33139,30,2025-07-03 17:42:11,CH4,0.0,0.0,0.0,0
33134,30,2025-07-03 17:42:10,CO2 ,356.0,0.0,0.0,0
33133,30,2025-07-03 17:42:10,CH4,0.0,0.0,0.0,0
33128,30,2025-07-03 17:42:09,CO2 ,357.0,0.0,0.0,0
33127,30,2025-07-03 17:42:09,CH4,0.0,0.0,0.0,0
33120,30,2025-07-03 17:42:07,CO2 ,362.0,0.0,0.0,0
33119,30,2025-07-03 17:42:07,CH4,0.0,0.0,0.0,0
33112,30,2025-07-03 17:42:06,CO2 ,360.0,0.0,0.0,0
33111,30,2025-07-03 17:42:06,CH4,0.0,0.0,0.0,0
33102,30,2025-07-03 17:42:05,CO2 ,364.0,0.0,0.0,0
33101,30,2025-07-03 17:42:05,CH4,0.0,0.0,0.0,0
33094,30,2025-07-03 17:42:03,CO2 ,364.0,0.0,0.0,0
33093,30,2025-07-03 17:42:03,CH4,0.0,0.0,0.0,0
33088,30,2025-07-03 17:42:02,CO2 ,363.0,0.0,0.0,0
33087,30,2025-07-03 17:42:02,CH4,0.0,0.0,0.0,0
33076,30,2025-07-03 17:41:59,CO2 ,-2.0,0.0,0.0,0
33075,30,2025-07-03 17:41:59,CH4,0.0,0.0,0.0,0
33070,30,2025-07-03 17:41:57,CO2 ,365.0,0.0,0.0,0
33069,30,2025-07-03 17:41:57,CH4,0.0,0.0,0.0,0
33062,30,2025-07-03 17:41:56,CO2 ,366.0,0.0,0.0,0
33061,30,2025-07-03 17:41:56,CH4,0.0,0.0,0.0,0
33054,30,2025-07-03 17:41:55,CO2 ,365.0,0.0,0.0,0
33053,30,2025-07-03 17:41:55,CH4,0.0,0.0,0.0,0
33046,30,2025-07-03 17:41:54,CO2 ,366.0,0.0,0.0,0
33045,30,2025-07-03 17:41:54,CH4,0.0,0.0,0.0,0
33038,30,2025-07-03 17:41:52,CO2 ,364.0,0.0,0.0,0
33037,30,2025-07-03 17:41:52,CH4,0.0,0.0,0.0,0
33034,30,2025-07-03 17:41:51,CO2 ,364.0,0.0,0.0,0
33033,30,2025-07-03 17:41:51,CH4,0.0,0.0,0.0,0
33030,30,2025-07-03 17:41:50,CO2 ,363.0,0.0,0.0,0
33029,30,2025-07-03 17:41:50,CH4,0.0,0.0,0.0,0
33022,30,2025-07-03 17:41:49,CO2 ,361.0,0.0,0.0,0
33021,30,2025-07-03 17:41:49,CH4,0.0,0.0,0.0,0
33014,30,2025-07-03 17:41:47,CO2 ,364.0,0.0,0.0,0
33013,30,2025-07-03 17:41:47,CH4,0.0,0.0,0.0,0
33006,30,2025-07-03 17:41:46,CO2 ,371.0,0.0,0.0,0
33005,30,2025-07-03 17:41:46,CH4,0.0,0.0,0.0,0
32998,30,2025-07-03 17:41:45,CO2 ,371.0,0.0,0.0,0
32997,30,2025-07-03 17:41:45,CH4,0.0,0.0,0.0,0
32992,30,2025-07-03 17:41:44,CO2 ,-2.0,0.0,0.0,0
32991,30,2025-07-03 17:41:44,CH4,0.0,0.0,0.0,0
32986,30,2025-07-03 17:41:43,CO2 ,368.0,0.0,0.0,0
32985,30,2025-07-03 17:41:43,CH4,0.0,0.0,0.0,0
32978,30,2025-07-03 17:41:41,CO2 ,369.0,0.0,0.0,0
32977,30,2025-07-03 17:41:41,CH4,0.0,0.0,0.0,0
32972,30,2025-07-03 17:41:40,CO2 ,371.0,0.0,0.0,0
32971,30,2025-07-03 17:41:40,CH4,0.0,0.0,0.0,0
32964,30,2025-07-03 17:41:38,CO2 ,369.0,0.0,0.0,0
32963,30,2025-07-03 17:41:38,CH4,0.0,0.0,0.0,0
32956,30,2025-07-03 17:41:36,CO2 ,370.0,0.0,0.0,0
32955,30,2025-07-03 17:41:36,CH4,0.0,0.0,0.0,0
32948,30,2025-07-03 17:41:35,CO2 ,371.0,0.0,0.0,0
32947,30,2025-07-03 17:41:35,CH4,0.0,0.0,0.0,0
32942,30,2025-07-03 17:41:34,CO2 ,369.0,0.0,0.0,0
32941,30,2025-07-03 17:41:34,CH4,0.0,0.0,0.0,0
32938,30,2025-07-03 17:41:33,CO2 ,369.0,0.0,0.0,0
32937,30,2025-07-03 17:41:33,CH4,0.0,0.0,0.0,0
32932,30,2025-07-03 17:41:31,CO2 ,371.0,0.0,0.0,0
32931,30,2025-07-03 17:41:31,CH4,0.0,0.0,0.0,0
32920,30,2025-07-03 17:41:29,CO2 ,373.0,0.0,0.0,0
32919,30,2025-07-03 17:41:29,CH4,0.0,0.0,0.0,0
32914,30,2025-07-03 17:41:28,CO2 ,373.0,0.0,0.0,0
32913,30,2025-07-03 17:41:28,CH4,0.0,0.0,0.0,0
32908,30,2025-07-03 17:41:27,CO2 ,375.0,0.0,0.0,0
32907,30,2025-07-03 17:41:27,CH4,0.0,0.0,0.0,0
32902,30,2025-07-03 17:41:25,CO2 ,377.0,0.0,0.0,0
32901,30,2025-07-03 17:41:25,CH4,0.0,0.0,0.0,0
32896,30,2025-07-03 17:41:24,CO2 ,377.0,0.0,0.0,0
32895,30,2025-07-03 17:41:24,CH4,0.0,0.0,0.0,0
32890,30,2025-07-03 17:41:23,CO2 ,-2.0,0.0,0.0,0
32889,30,2025-07-03 17:41:23,CH4,0.0,0.0,0.0,0
32884,30,2025-07-03 17:41:22,CO2 ,372.0,0.0,0.0,0
32883,30,2025-07-03 17:41:22,CH4,0.0,0.0,0.0,0
32878,30,2025-07-03 17:41:20,CO2 ,370.0,0.0,0.0,0
32877,30,2025-07-03 17:41:20,CH4,0.0,0.0,0.0,0
32872,30,2025-07-03 17:41:19,CO2 ,367.0,0.0,0.0,0
32871,30,2025-07-03 17:41:19,CH4,0.0,0.0,0.0,0
32864,30,2025-07-03 17:41:18,CO2 ,365.0,0.0,0.0,0
32863,30,2025-07-03 17:41:18,CH4,0.0,0.0,0.0,0
32858,30,2025-07-03 17:41:17,CO2 ,367.0,0.0,0.0,0
32857,30,2025-07-03 17:41:17,CH4,0.0,0.0,0.0,0
32850,30,2025-07-03 17:41:15,CO2 ,366.0,0.0,0.0,0
32849,30,2025-07-03 17:41:15,CH4,0.0,0.0,0.0,0
32844,30,2025-07-03 17:41:14,CO2 ,365.0,0.0,0.0,0
32843,30,2025-07-03 17:41:14,CH4,0.0,0.0,0.0,0
32838,30,2025-07-03 17:41:13,CO2 ,369.0,0.0,0.0,0
32837,30,2025-07-03 17:41:13,CH4,0.0,0.0,0.0,0
32834,30,2025-07-03 17:41:11,CO2 ,369.0,0.0,0.0,0
32833,30,2025-07-03 17:41:11,CH4,0.0,0.0,0.0,0
32830,30,2025-07-03 17:41:10,CO2 ,368.0,0.0,0.0,0
32829,30,2025-07-03 17:41:10,CH4,0.0,0.0,0.0,0
32824,30,2025-07-03 17:41:09,CO2 ,366.0,0.0,0.0,0
32823,30,2025-07-03 17:41:09,CH4,0.0,0.0,0.0,0
32816,30,2025-07-03 17:41:07,CO2 ,373.0,0.0,0.0,0
32815,30,2025-07-03 17:41:07,CH4,0.0,0.0,0.0,0
32810,30,2025-07-03 17:41:06,CO2 ,371.0,0.0,0.0,0
32809,30,2025-07-03 17:41:06,CH4,0.0,0.0,0.0,0
32804,30,2025-07-03 17:41:05,CO2 ,374.0,0.0,0.0,0
32803,30,2025-07-03 17:41:05,CH4,0.0,0.0,0.0,0
32796,30,2025-07-03 17:41:03,CO2 ,-2.0,0.0,0.0,0
32795,30,2025-07-03 17:41:03,CH4,0.0,0.0,0.0,0
32790,30,2025-07-03 17:41:02,CO2 ,369.0,0.0,0.0,0
32789,30,2025-07-03 17:41:02,CH4,0.0,0.0,0.0,0
32782,30,2025-07-03 17:41:01,CO2 ,367.0,0.0,0.0,0
32781,30,2025-07-03 17:41:01,CH4,0.0,0.0,0.0,0
32774,30,2025-07-03 17:41:00,CO2 ,364.0,0.0,0.0,0
32773,30,2025-07-03 17:41:00,CH4,0.0,0.0,0.0,0
32768,30,2025-07-03 17:40:58,CO2 ,359.0,0.0,0.0,0
32767,30,2025-07-03 17:40:58,CH4,0.0,0.0,0.0,0
32752,30,2025-07-03 17:40:54,CO2 ,359.0,0.0,0.0,0
32751,30,2025-07-03 17:40:54,CH4,0.0,0.0,0.0,0
32744,30,2025-07-03 17:40:53,CO2 ,361.0,0.0,0.0,0
32743,30,2025-07-03 17:40:53,CH4,0.0,0.0,0.0,0
32738,30,2025-07-03 17:40:52,CO2 ,358.0,0.0,0.0,0
32737,30,2025-07-03 17:40:52,CH4,0.0,0.0,0.0,0
32732,30,2025-07-03 17:40:50,CO2 ,360.0,0.0,0.0,0
32731,30,2025-07-03 17:40:50,CH4,0.0,0.0,0.0,0
32724,30,2025-07-03 17:40:49,CO2 ,362.0,0.0,0.0,0
32723,30,2025-07-03 17:40:49,CH4,0.0,0.0,0.0,0
32718,30,2025-07-03 17:40:48,CO2 ,361.0,0.0,0.0,0
32717,30,2025-07-03 17:40:48,CH4,0.0,0.0,0.0,0
32712,30,2025-07-03 17:40:47,CO2 ,358.0,0.0,0.0,0
32711,30,2025-07-03 17:40:47,CH4,0.0,0.0,0.0,0
32704,30,2025-07-03 17:40:45,CO2 ,-2.0,0.0,0.0,0
32703,30,2025-07-03 17:40:45,CH4,0.0,0.0,0.0,0
32698,30,2025-07-03 17:40:44,CO2 ,359.0,0.0,0.0,0
32697,30,2025-07-03 17:40:44,CH4,0.0,0.0,0.0,0
32692,30,2025-07-03 17:40:43,CO2 ,358.0,0.0,0.0,0
32691,30,2025-07-03 17:40:43,CH4,0.0,0.0,0.0,0
32688,30,2025-07-03 17:40:42,CO2 ,355.0,0.0,0.0,0
32687,30,2025-07-03 17:40:42,CH4,0.0,0.0,0.0,0
32686,30,2025-07-03 17:40:40,CO2 ,353.0,0.0,0.0,0
32685,30,2025-07-03 17:40:40,CH4,0.0,0.0,0.0,0
32682,30,2025-07-03 17:40:39,CO2 ,353.0,0.0,0.0,0
32681,30,2025-07-03 17:40:39,CH4,0.0,0.0,0.0,0
32674,30,2025-07-03 17:40:38,CO2 ,353.0,0.0,0.0,0
32673,30,2025-07-03 17:40:38,CH4,0.0,0.0,0.0,0
32666,30,2025-07-03 17:40:36,CO2 ,352.0,0.0,0.0,0
32665,30,2025-07-03 17:40:36,CH4,0.0,0.0,0.0,0
32660,30,2025-07-03 17:40:35,CO2 ,351.0,0.0,0.0,0
32659,30,2025-07-03 17:40:35,CH4,0.0,0.0,0.0,0
32654,30,2025-07-03 17:40:34,CO2 ,351.0,0.0,0.0,0
32653,30,2025-07-03 17:40:34,CH4,0.0,0.0,0.0,0
32648,30,2025-07-03 17:40:33,CO2 ,353.0,0.0,0.0,0
32647,30,2025-07-03 17:40:33,CH4,0.0,0.0,0.0,0
32644,30,2025-07-03 17:40:31,CO2 ,350.0,0.0,0.0,0
32643,30,2025-07-03 17:40:31,CH4,0.0,0.0,0.0,0
32636,30,2025-07-03 17:40:30,CO2 ,351.0,0.0,0.0,0
32635,30,2025-07-03 17:40:30,CH4,0.0,0.0,0.0,0
32628,30,2025-07-03 17:40:29,CO2 ,351.0,0.0,0.0,0
32627,30,2025-07-03 17:40:29,CH4,0.0,0.0,0.0,0
32620,30,2025-07-03 17:40:28,CO2 ,-2.0,0.0,0.0,0
32619,30,2025-07-03 17:40:28,CH4,0.0,0.0,0.0,0
32612,30,2025-07-03 17:40:26,CO2 ,351.0,0.0,0.0,0
32611,30,2025-07-03 17:40:26,CH4,0.0,0.0,0.0,0
32604,30,2025-07-03 17:40:25,CO2 ,352.0,0.0,0.0,0
32603,30,2025-07-03 17:40:25,CH4,0.0,0.0,0.0,0
32596,30,2025-07-03 17:40:24,CO2 ,353.0,0.0,0.0,0
32595,30,2025-07-03 17:40:24,CH4,0.0,0.0,0.0,0
32588,30,2025-07-03 17:40:22,CO2 ,352.0,0.0,0.0,0
32587,30,2025-07-03 17:40:22,CH4,0.0,0.0,0.0,0
32582,30,2025-07-03 17:40:21,CO2 ,352.0,0.0,0.0,0
32581,30,2025-07-03 17:40:21,CH4,0.0,0.0,0.0,0
32576,30,2025-07-03 17:40:20,CO2 ,351.0,0.0,0.0,0
32575,30,2025-07-03 17:40:20,CH4,0.0,0.0,0.0,0
32568,30,2025-07-03 17:40:19,CO2 ,350.0,0.0,0.0,0
32567,30,2025-07-03 17:40:19,CH4,0.0,0.0,0.0,0
32562,30,2025-07-03 17:40:17,CO2 ,351.0,0.0,0.0,0
32561,30,2025-07-03 17:40:17,CH4,0.0,0.0,0.0,0
32554,30,2025-07-03 17:40:16,CO2 ,351.0,0.0,0.0,0
32553,30,2025-07-03 17:40:16,CH4,0.0,0.0,0.0,0
32548,30,2025-07-03 17:40:15,CO2 ,352.0,0.0,0.0,0
32547,30,2025-07-03 17:40:15,CH4,0.0,0.0,0.0,0
